timestamp,tollID,tagRef,tagHomeID,charge
2022-01-17 21:38,KO08,KOJDP0LVS,KO,1.85
2022-01-17 21:59,NAO41,NAOP0J43D5,NAO,2.5
2022-01-17 21:59,AM05,AMV3A3ZMF,AM,3.6
2022-01-17 22:15,NAO22,NAOVZ41NAM,NAO,2.5
2022-01-17 22:44,NAO08,AMNT3W5UZ,AM,2.5
2022-01-17 23:07,NAO39,NAOURTP0LZ,NAO,2.5
2022-01-18 00:31,NAO40,EGRHOCN9J,EG,2.5
2022-01-18 00:54,OO08,OO3KKV9RF,OO,1.9
2022-01-18 01:05,MO09,MOJCKJLTE,MO,2.7
2022-01-18 01:52,AM07,NAOP0J43D5,NAO,2.8
2022-01-18 03:41,KO10,KONCXLL4Z,KO,2.05
2022-01-18 03:45,EG21,AMH9SDBDW,AM,1.6
2022-01-18 04:14,NAO23,NAONSM43D8,NAO,2.5
2022-01-18 04:47,MO10,EG7UR23GD,EG,2.7
2022-01-18 04:48,EG28,EGF1T2TAL,EG,1.4
2022-01-18 04:48,EG26,NOE1V2ISQ,NO,1.8
2022-01-18 04:58,KO07,KOWKTAKPU,KO,1.85
2022-01-18 05:20,MO05,MOJCKJLTE,MO,2.6
2022-01-18 05:21,MO06,MOJCKJLTE,MO,2.6
2022-01-18 05:26,NAO22,NAOVZ41NAM,NAO,2.5
2022-01-18 05:43,OO10,OO7PZE9VI,OO,2.5
2022-01-18 06:10,AM02,AMXAJI0Y6,AM,2.0
2022-01-18 06:54,EG31,EGC11ERTJ,EG,1.4
2022-01-18 07:01,NO03,AMXAJI0Y6,AM,3.25
2022-01-18 07:05,OO06,NAOHL1N13J,NAO,3.5
2022-01-18 07:09,OO02,OO1B0Z3NX,OO,2.3
2022-01-18 07:18,NO05,EGYTJXEPQ,EG,3.25
2022-01-18 07:38,KO09,KONCXLL4Z,KO,2.05
2022-01-18 07:51,AM09,NAO09SKDGI,NAO,3.1
2022-01-18 07:55,EG10,EGYTJXEPQ,EG,0.9
2022-01-18 08:03,OO04,NOXFGCAQV,NO,2.4
2022-01-18 08:07,AM08,AMXAJI0Y6,AM,2.8
2022-01-18 08:09,GE02,KOWKTAKPU,KO,14.7
2022-01-18 08:26,KO02,EG9CHJ755,EG,3.4
2022-01-18 09:04,EG18,EGIGQPKI7,EG,2.1
2022-01-18 09:07,EG31,NAOURTP0LZ,NAO,1.4
2022-01-18 09:22,AM09,NAO09SKDGI,NAO,3.1
2022-01-18 10:07,GE02,GE2IAGL58,GE,14.7
2022-01-18 10:25,NAO38,NOE1V2ISQ,NO,2.5
2022-01-18 10:34,NO12,NOX6GVWRD,NO,3.35
2022-01-18 10:55,NO05,EGVWPVS7H,EG,3.25
2022-01-18 11:37,NAO04,OOQ0OXFQ8,OO,2.5
2022-01-18 11:46,OO03,EGUT0CVS4,EG,2.4
2022-01-18 12:09,NAO38,NAO5ZJA8DZ,NAO,2.5
2022-01-18 14:02,NAO28,NAOHAFEYUH,NAO,2.5
2022-01-18 14:04,MO08,NAOLY8OZCY,NAO,3.15
2022-01-18 14:24,MO07,KOIXA11DP,KO,3.15
2022-01-18 15:21,NAO21,NAOHL1N13J,NAO,2.5
2022-01-18 15:45,MO09,MOV86WZS3,MO,2.7
2022-01-18 16:00,EG21,EGYTJXEPQ,EG,1.6
2022-01-18 16:09,NAO31,NAO09SKDGI,NAO,2.5
2022-01-18 16:10,GE02,EGVWPVS7H,EG,14.7
2022-01-18 16:40,KO03,NAOBMYOFQE,NAO,2.95
2022-01-18 16:59,KO09,KOWM31YIH,KO,2.05
2022-01-18 17:05,NO09,NORCBPLJD,NO,4.2
2022-01-18 17:17,NO05,EGYTJXEPQ,EG,3.25
2022-01-18 17:58,EG22,NAOBMYOFQE,NAO,1.6
2022-01-18 17:59,NO11,NOE1V2ISQ,NO,3.35
2022-01-18 18:07,NAO11,NAO5UQPGB7,NAO,2.5
2022-01-18 19:33,MO05,MOJCKJLTE,MO,2.6
2022-01-18 19:34,NO05,EGVWPVS7H,EG,3.25
2022-01-18 19:34,NAO39,AMXAJI0Y6,AM,2.5
2022-01-18 19:59,OO03,OO3KKV9RF,OO,2.4
2022-01-18 20:06,EG21,EG7UR23GD,EG,1.6
2022-01-18 20:08,GE02,EGVWPVS7H,EG,14.7
2022-01-18 20:30,EG05,EGIGQPKI7,EG,1.7
2022-01-18 21:05,NAO05,KONCXLL4Z,KO,2.5
2022-01-18 21:16,NAO07,AMV3A3ZMF,AM,2.5
2022-01-18 22:41,AM10,AMHJ7XVG0,AM,3.1
2022-01-18 23:12,EG25,MOV86WZS3,MO,1.8
2022-01-18 23:52,EG20,EGSEIMVIH,EG,1.4
2022-01-18 23:54,MO09,MOV86WZS3,MO,2.7
2022-01-18 23:59,KO06,KONCXLL4Z,KO,1.9
2022-01-19 00:57,OO06,NAOHL1N13J,NAO,3.5
2022-01-19 01:20,OO03,NAOVZ41NAM,NAO,2.4
2022-01-19 01:22,EG25,EGVWPVS7H,EG,1.8
2022-01-19 01:43,EG19,NAOBMYOFQE,NAO,1.4
2022-01-19 02:14,EG31,NAOURTP0LZ,NAO,1.4
2022-01-19 02:58,OO07,EGC11ERTJ,EG,1.9
2022-01-19 03:05,NO11,NOXFGCAQV,NO,3.35
2022-01-19 03:18,NO12,NOQLL8OS9,NO,3.35
2022-01-19 04:00,KO05,KOWM31YIH,KO,1.9
2022-01-19 04:12,NO05,NOX6GVWRD,NO,3.25
2022-01-19 04:25,OO04,NOXFGCAQV,NO,2.4
2022-01-19 04:32,NAO17,OO1B0Z3NX,OO,2.5
2022-01-19 04:44,KO03,AMNT3W5UZ,AM,2.95
2022-01-19 04:48,AM04,AMLJH75LX,AM,2.2
2022-01-19 04:49,AM01,NAOLY8OZCY,NAO,2.0
2022-01-19 05:03,EG10,NORCBPLJD,NO,0.9
2022-01-19 05:10,OO02,OOZSJ49IT,OO,2.3
2022-01-19 05:13,OO04,OOQ0OXFQ8,OO,2.4
2022-01-19 05:40,EG32,EGF1T2TAL,EG,1.4
2022-01-19 06:02,OO10,NAO09SKDGI,NAO,2.5
2022-01-19 06:05,EG06,EG9CHJ755,EG,1.7
2022-01-19 06:10,KO01,KOWKTAKPU,KO,3.4
2022-01-19 06:14,EG17,EG7UR23GD,EG,2.1
2022-01-19 07:25,NAO27,EG9CHJ755,EG,2.5
2022-01-19 07:31,GE02,EGVWPVS7H,EG,14.7
2022-01-19 08:15,EG34,NAOBMYOFQE,NAO,2.0
2022-01-19 08:19,AM04,AMLJH75LX,AM,2.2
2022-01-19 08:30,KO06,EGC11ERTJ,EG,1.9
2022-01-19 08:41,NO12,NOQLL8OS9,NO,3.35
2022-01-19 08:59,NAO23,NAONSM43D8,NAO,2.5
2022-01-19 09:25,AM06,AMNT3W5UZ,AM,3.6
2022-01-19 09:38,NAO23,NAO09SKDGI,NAO,2.5
2022-01-19 10:05,NAO26,NAO09SKDGI,NAO,2.5
2022-01-19 10:09,NAO32,NAO5UQPGB7,NAO,2.5
2022-01-19 10:21,AM05,AMHJ7XVG0,AM,3.6
2022-01-19 11:27,NO14,NORCBPLJD,NO,4.15
2022-01-19 11:45,KO02,EG9CHJ755,EG,3.4
2022-01-19 12:29,GE01,GEX7EEDTJ,GE,14.7
2022-01-19 13:03,EG07,EG7UR23GD,EG,1.8
2022-01-19 13:29,NAO18,KONCXLL4Z,KO,2.5
2022-01-19 13:54,NO10,KOIXA11DP,KO,4.2
2022-01-19 14:35,OO10,OOQ0OXFQ8,OO,2.5
2022-01-19 14:40,NO01,NOE1V2ISQ,NO,3.85
2022-01-19 14:44,NO05,KONCXLL4Z,KO,3.25
2022-01-19 15:06,EG21,EGF1T2TAL,EG,1.6
2022-01-19 15:28,NAO21,NAO5ZJA8DZ,NAO,2.5
2022-01-19 15:41,EG29,EGUT0CVS4,EG,1.5
2022-01-19 15:55,KO01,KOJDP0LVS,KO,3.4
2022-01-19 16:17,AM04,KOWKTAKPU,KO,2.2
2022-01-19 17:51,EG17,KOWM31YIH,KO,2.1
2022-01-19 18:20,EG05,EGIGQPKI7,EG,1.7
2022-01-19 18:54,AM10,AMXAJI0Y6,AM,3.1
2022-01-19 19:23,NAO14,NAONSM43D8,NAO,2.5
2022-01-19 20:22,EG11,EGC11ERTJ,EG,0.5
2022-01-19 20:25,NO05,NORCBPLJD,NO,3.25
2022-01-19 20:51,AM03,EGC11ERTJ,EG,2.2
2022-01-19 20:55,OO10,OOQ0OXFQ8,OO,2.5
2022-01-19 21:26,EG21,EGSEIMVIH,EG,1.6
2022-01-19 21:32,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-01-19 21:39,NAO19,NOXFGCAQV,NO,2.5
2022-01-19 22:09,EG19,EGF1T2TAL,EG,1.4
2022-01-19 22:12,NAO12,NAO09SKDGI,NAO,2.5
2022-01-19 22:31,AM09,AMXAJI0Y6,AM,3.1
2022-01-19 22:53,EG19,EGYTJXEPQ,EG,1.4
2022-01-19 23:01,NO11,NOXFGCAQV,NO,3.35
2022-01-19 23:15,OO08,OO3KKV9RF,OO,1.9
2022-01-19 23:40,MO10,MOV86WZS3,MO,2.7
2022-01-19 23:42,NAO25,OOQ0OXFQ8,OO,2.5
2022-01-20 00:24,EG24,EGVWPVS7H,EG,1.4
2022-01-20 00:34,AM09,NAOVZ41NAM,NAO,3.1
2022-01-20 00:37,NAO37,NAO09SKDGI,NAO,2.5
2022-01-20 00:39,OO02,NAOLY8OZCY,NAO,2.3
2022-01-20 01:03,KO04,KOIXA11DP,KO,2.95
2022-01-20 01:34,NO07,NOQLL8OS9,NO,3.55
2022-01-20 03:07,NAO26,NAOHAFEYUH,NAO,2.5
2022-01-20 03:32,NO05,EGVWPVS7H,EG,3.25
2022-01-20 04:28,NAO41,EGUT0CVS4,EG,2.5
2022-01-20 04:49,KO04,KONCXLL4Z,KO,2.95
2022-01-20 04:52,AM01,EGRHOCN9J,EG,2.0
2022-01-20 05:17,NAO25,NAO09SKDGI,NAO,2.5
2022-01-20 05:17,KO05,KOWM31YIH,KO,1.9
2022-01-20 05:35,MO04,MOJCKJLTE,MO,2.1
2022-01-20 05:40,KO10,KONCXLL4Z,KO,2.05
2022-01-20 05:47,EG10,EG9CHJ755,EG,0.9
2022-01-20 06:34,KO05,KOWKTAKPU,KO,1.9
2022-01-20 06:44,NAO01,NAOURTP0LZ,NAO,2.5
2022-01-20 07:16,EG08,EG7UR23GD,EG,1.8
2022-01-20 07:28,GE02,GE5A0L725,GE,14.7
2022-01-20 07:48,NAO23,NAOHL1N13J,NAO,2.5
2022-01-20 08:20,OO03,OOZSJ49IT,OO,2.4
2022-01-20 08:40,NAO19,NAOHAFEYUH,NAO,2.5
2022-01-20 08:40,AM04,AMLJH75LX,AM,2.2
2022-01-20 08:54,KO04,KOIXA11DP,KO,2.95
2022-01-20 08:57,OO03,OO7PZE9VI,OO,2.4
2022-01-20 09:07,NAO35,NAOBMYOFQE,NAO,2.5
2022-01-20 09:28,EG18,NAOBMYOFQE,NAO,2.1
2022-01-20 09:45,EG21,NORCBPLJD,NO,1.6
2022-01-20 10:51,KO06,EGC11ERTJ,EG,1.9
2022-01-20 11:17,EG32,NAO5ZJA8DZ,NAO,1.4
2022-01-20 11:23,EG10,EGVWPVS7H,EG,0.9
2022-01-20 11:29,MO12,AMH9SDBDW,AM,2.05
2022-01-20 11:52,NAO35,KONCXLL4Z,KO,2.5
2022-01-20 11:53,NO09,NAOBMYOFQE,NAO,4.2
2022-01-20 12:35,NAO35,NAO09SKDGI,NAO,2.5
2022-01-20 12:39,KO09,EGC11ERTJ,EG,2.05
2022-01-20 12:39,EG20,EGSEIMVIH,EG,1.4
2022-01-20 12:49,NO08,NOQLL8OS9,NO,3.55
2022-01-20 13:00,MO07,KOIXA11DP,KO,3.15
2022-01-20 13:51,NAO08,NAOHL1N13J,NAO,2.5
2022-01-20 14:01,NO03,NORCBPLJD,NO,3.25
2022-01-20 14:42,KO05,EGF1T2TAL,EG,1.9
2022-01-20 15:04,EG16,NAO09SKDGI,NAO,1.2
2022-01-20 15:10,EG17,EGYTJXEPQ,EG,2.1
2022-01-20 15:12,EG17,KOWM31YIH,KO,2.1
2022-01-20 15:29,AM04,NAOHL1N13J,NAO,2.2
2022-01-20 15:46,EG25,MOV86WZS3,MO,1.8
2022-01-20 16:40,AM05,AMH9SDBDW,AM,3.6
2022-01-20 17:05,EG02,EGF1T2TAL,EG,3.0
2022-01-20 17:19,KO04,KOIXA11DP,KO,2.95
2022-01-20 17:33,EG38,AMLJH75LX,AM,1.4
2022-01-20 17:40,EG15,EGF1T2TAL,EG,1.2
2022-01-20 18:00,AM10,NAO5ZJA8DZ,NAO,3.1
2022-01-20 18:02,NAO16,EGUT0CVS4,EG,2.5
2022-01-20 18:03,NO03,NOE1V2ISQ,NO,3.25
2022-01-20 18:44,NAO30,NAONSM43D8,NAO,2.5
2022-01-20 18:46,NAO37,AMNT3W5UZ,AM,2.5
2022-01-20 18:49,MO03,MOJCKJLTE,MO,2.1
2022-01-20 18:58,EG10,EGSEIMVIH,EG,0.9
2022-01-20 19:28,AM10,NAO5ZJA8DZ,NAO,3.1
2022-01-20 19:34,NAO05,KONCXLL4Z,KO,2.5
2022-01-20 20:21,AM06,AMH9SDBDW,AM,3.6
2022-01-20 20:57,AM08,EGYTJXEPQ,EG,2.8
2022-01-20 21:09,GE02,AMNT3W5UZ,AM,14.7
2022-01-20 21:21,EG30,EG7UR23GD,EG,1.5
2022-01-20 21:34,NO04,NO7PTX63C,NO,3.25
2022-01-20 21:47,NO07,NO7PTX63C,NO,3.55
2022-01-20 21:49,NAO34,MOV86WZS3,MO,2.5
2022-01-20 22:03,OO10,OOQ0OXFQ8,OO,2.5
2022-01-20 22:17,EG09,AMXAJI0Y6,AM,0.9
2022-01-20 22:30,NAO31,NAO09SKDGI,NAO,2.5
2022-01-20 22:43,NAO21,EGC11ERTJ,EG,2.5
2022-01-20 22:44,NO07,NAOP0J43D5,NAO,3.55
2022-01-20 23:07,NAO08,NAOURTP0LZ,NAO,2.5
2022-01-20 23:09,NO11,NOE1V2ISQ,NO,3.35
2022-01-20 23:27,OO03,OOQ0OXFQ8,OO,2.4
2022-01-20 23:32,AM09,NORCBPLJD,NO,3.1
2022-01-21 00:13,EG13,EGVWPVS7H,EG,1.2
2022-01-21 00:18,AM04,MOJCKJLTE,MO,2.2
2022-01-21 00:24,MO05,NAOP0J43D5,NAO,2.6
2022-01-21 00:30,NO05,KONCXLL4Z,KO,3.25
2022-01-21 00:34,OO06,OO1B0Z3NX,OO,3.5
2022-01-21 00:41,AM05,NAOHAFEYUH,NAO,3.6
2022-01-21 00:43,NO12,MOV86WZS3,MO,3.35
2022-01-21 01:18,AM06,AMLJH75LX,AM,3.6
2022-01-21 01:38,OO06,OO3KKV9RF,OO,3.5
2022-01-21 02:05,NAO22,NAOVZ41NAM,NAO,2.5
2022-01-21 02:54,NO14,OO1B0Z3NX,OO,4.15
2022-01-21 03:04,EG37,NOE1V2ISQ,NO,1.4
2022-01-21 04:36,AM05,AMLJH75LX,AM,3.6
2022-01-21 04:51,NO11,NAOURTP0LZ,NAO,3.35
2022-01-21 05:02,EG33,EG9CHJ755,EG,2.0
2022-01-21 06:08,NO05,NORCBPLJD,NO,3.25
2022-01-21 06:44,OO08,OOZSJ49IT,OO,1.9
2022-01-21 06:48,AM02,EGRHOCN9J,EG,2.0
2022-01-21 07:06,NAO30,NAOBMYOFQE,NAO,2.5
2022-01-21 07:48,NO02,NOE1V2ISQ,NO,3.85
2022-01-21 08:10,OO10,OOQ0OXFQ8,OO,2.5
2022-01-21 08:16,NAO09,NAO09SKDGI,NAO,2.5
2022-01-21 08:38,OO07,EGC11ERTJ,EG,1.9
2022-01-21 09:10,AM04,AMV3A3ZMF,AM,2.2
2022-01-21 10:10,AM09,OO3KKV9RF,OO,3.1
2022-01-21 10:37,KO05,KOJDP0LVS,KO,1.9
2022-01-21 11:14,EG37,EGVWPVS7H,EG,1.4
2022-01-21 11:26,OO08,EGIGQPKI7,EG,1.9
2022-01-21 11:43,NAO39,NAOURTP0LZ,NAO,2.5
2022-01-21 11:53,EG02,NAONSM43D8,NAO,3.0
2022-01-21 12:01,OO06,OO1B0Z3NX,OO,3.5
2022-01-21 12:24,NAO28,NAOHAFEYUH,NAO,2.5
2022-01-21 12:38,EG11,OO1B0Z3NX,OO,0.5
2022-01-21 12:43,AM06,AMXAJI0Y6,AM,3.6
2022-01-21 12:49,NAO18,KONCXLL4Z,KO,2.5
2022-01-21 13:30,EG21,AMXAJI0Y6,AM,1.6
2022-01-21 13:58,NAO39,NAOP0J43D5,NAO,2.5
2022-01-21 14:30,AM03,AMLJH75LX,AM,2.2
2022-01-21 14:35,NO10,NOX6GVWRD,NO,4.2
2022-01-21 15:16,EG17,KOWM31YIH,KO,2.1
2022-01-21 15:17,EG18,KOIXA11DP,KO,2.1
2022-01-21 15:51,AM02,AMH9SDBDW,AM,2.0
2022-01-21 15:53,EG38,EG7UR23GD,EG,1.4
2022-01-21 16:05,NAO09,NAOP0J43D5,NAO,2.5
2022-01-21 16:34,MO05,MOJCKJLTE,MO,2.6
2022-01-21 16:52,EG19,NAOBMYOFQE,NAO,1.4
2022-01-21 17:10,KO02,AMXAJI0Y6,AM,3.4
2022-01-21 17:17,OO10,NAO09SKDGI,NAO,2.5
2022-01-21 17:39,NO09,NOE1V2ISQ,NO,4.2
2022-01-21 18:12,NAO11,NAO5UQPGB7,NAO,2.5
2022-01-21 18:56,NO08,NORCBPLJD,NO,3.55
2022-01-21 18:58,NO14,NO7PTX63C,NO,4.15
2022-01-21 20:01,KO04,KOIXA11DP,KO,2.95
2022-01-21 20:43,NAO39,NAOURTP0LZ,NAO,2.5
2022-01-21 21:03,EG31,KOWKTAKPU,KO,1.4
2022-01-21 21:25,KO02,AMXAJI0Y6,AM,3.4
2022-01-21 21:58,AM05,AMXAJI0Y6,AM,3.6
2022-01-21 22:00,KO01,KONCXLL4Z,KO,3.4
2022-01-21 22:03,KO10,KOWM31YIH,KO,2.05
2022-01-21 22:52,NO01,NAOVZ41NAM,NAO,3.85
2022-01-21 23:41,NAO39,NAOLY8OZCY,NAO,2.5
2022-01-21 23:45,NAO39,AMXAJI0Y6,AM,2.5
2022-01-22 00:22,EG01,NORCBPLJD,NO,3.0
2022-01-22 00:35,NAO40,NAO5ZJA8DZ,NAO,2.5
2022-01-22 01:36,KO05,KOWM31YIH,KO,1.9
2022-01-22 01:56,NO07,NAO09SKDGI,NAO,3.55
2022-01-22 02:00,MO02,NAOHL1N13J,NAO,1.35
2022-01-22 02:06,NO03,NOE1V2ISQ,NO,3.25
2022-01-22 02:36,AM01,AMHJ7XVG0,AM,2.0
2022-01-22 03:38,NAO21,NAOLY8OZCY,NAO,2.5
2022-01-22 03:50,NAO03,KOJDP0LVS,KO,2.5
2022-01-22 03:52,OO06,OO3KKV9RF,OO,3.5
2022-01-22 04:02,NAO22,NAO5ZJA8DZ,NAO,2.5
2022-01-22 04:08,NO05,EGVWPVS7H,EG,3.25
2022-01-22 04:12,KO09,KONCXLL4Z,KO,2.05
2022-01-22 04:14,EG02,EGVWPVS7H,EG,3.0
2022-01-22 05:18,EG33,EGRHOCN9J,EG,2.0
2022-01-22 05:18,NO05,NOX6GVWRD,NO,3.25
2022-01-22 05:24,NO02,NOXFGCAQV,NO,3.85
2022-01-22 05:26,GE02,GE5A0L725,GE,14.7
2022-01-22 05:48,NO07,NAOP0J43D5,NAO,3.55
2022-01-22 05:50,OO06,MOJCKJLTE,MO,3.5
2022-01-22 06:02,NO01,NO7PTX63C,NO,3.85
2022-01-22 06:12,MO07,KOIXA11DP,KO,3.15
2022-01-22 06:25,EG10,EGIGQPKI7,EG,0.9
2022-01-22 06:43,NAO33,NAOP0J43D5,NAO,2.5
2022-01-22 06:53,EG04,EGYTJXEPQ,EG,1.2
2022-01-22 06:58,NAO12,NAOHL1N13J,NAO,2.5
2022-01-22 07:38,KO04,NAOURTP0LZ,NAO,2.95
2022-01-22 07:49,NAO09,NOX6GVWRD,NO,2.5
2022-01-22 08:04,NAO21,NAO5ZJA8DZ,NAO,2.5
2022-01-22 08:22,AM01,EG7UR23GD,EG,2.0
2022-01-22 09:11,OO10,AMHJ7XVG0,AM,2.5
2022-01-22 09:51,EG22,NAO5UQPGB7,NAO,1.6
2022-01-22 09:52,EG06,NO7PTX63C,NO,1.7
2022-01-22 10:01,EG33,EGF1T2TAL,EG,2.0
2022-01-22 11:19,NO01,NOE1V2ISQ,NO,3.85
2022-01-22 12:01,EG22,OO7PZE9VI,OO,1.6
2022-01-22 12:06,NAO10,EGSEIMVIH,EG,2.5
2022-01-22 12:26,EG31,NAOURTP0LZ,NAO,1.4
2022-01-22 12:40,OO03,EGUT0CVS4,EG,2.4
2022-01-22 13:08,KO02,EG9CHJ755,EG,3.4
2022-01-22 13:08,NAO33,NAOURTP0LZ,NAO,2.5
2022-01-22 13:09,NAO30,EGVWPVS7H,EG,2.5
2022-01-22 13:11,OO10,EGSEIMVIH,EG,2.5
2022-01-22 13:42,EG22,EG7UR23GD,EG,1.6
2022-01-22 14:05,NO06,GE5A0L725,GE,3.25
2022-01-22 14:08,NAO08,AMNT3W5UZ,AM,2.5
2022-01-22 14:08,KO09,KOWM31YIH,KO,2.05
2022-01-22 14:34,NO05,KOWKTAKPU,KO,3.25
2022-01-22 15:01,NAO03,EGF1T2TAL,EG,2.5
2022-01-22 15:13,EG07,AMH9SDBDW,AM,1.8
2022-01-22 15:25,EG14,AMH9SDBDW,AM,1.2
